place_id,name,lat,lng,address,rating,user_ratings_total,business_status,types,source_query
ChIJafc9vv1HDW0RzfVoysWXu0k,Eighthirty Coffee Roasters,-36.8702694,174.7510044,"9 Charles Street, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJq-8Ov4JIDW0R6pST-4ajrBQ,Eves Pantry,-36.8921064,174.7744692,"399 Manukau Road, Epsom, Auckland",,,,"bakery,cafe,food,store,point_of_interest,establishment",cafe
ChIJB_zW2LdHDW0REESQej0Y0mA,Tuihana Cafe. Foodstore.,-36.8726,174.7522833,"114 Dominion Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJH6M4TrdHDW0R5Q-Ip_Ucpyg,Night ‘n Day Kingsland,-36.8708201,174.7487169,"384/392 New North Road, Kingsland, Auckland",,,,"convenience_store,cafe,meal_takeaway,grocery_or_supermarket,restaurant,food,store,point_of_interest,establishment",cafe
ChIJCSKPvGJIDW0Rstgf25l3bco,Dreamers Cafe,-36.8820907,174.7847925,"148 Great South Road, Remuera, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJP6E91nxJDW0RLldrzVxg2Kk,Jamaica Blue Cafe,-36.8945223,174.7806848,"Bldg 4/214 Green Lane West, Greenlane, Auckland",,,,"cafe,food,store,point_of_interest,establishment",cafe
ChIJw6lCTc1HDW0RjghmwcjAxA0,Chapter Book & Tea Shop,-36.88182999999999,174.7622013,"442 Mount Eden Road, Mount Eden, Auckland",,,,"book_store,cafe,food,store,point_of_interest,establishment",cafe
ChIJTw4dQStHDW0RZ9PCg3h8_m0,Dunkin’ Donuts,-36.8838773,174.761748,"502 Mount Eden Road, Mount Eden, Auckland",,,,"cafe,food,store,point_of_interest,establishment",cafe
ChIJ3Z7mMgtHDW0RFLH8oSIPftk,Jono's,-36.882281,174.7619864,"447A Mount Eden Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJQ_z-AjZHDW0RGKeyKARHEtg,Isabella’s Mt Eden,-36.8860961,174.7608458,"551 Mount Eden Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ3Sg7vWlHDW0RMGmpMz91Dnk,Cotton Candy Eatery,-36.8811062,174.7621108,"418 Mount Eden Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJLffHRs1HDW0R3S5XM0qIego,Mt Eden Village Kebab,-36.8809202,174.7618359,"401 Mount Eden Road, Mount Eden, Auckland",,,,"cafe,meal_takeaway,restaurant,food,point_of_interest,establishment",cafe
ChIJO-aVD49HDW0RNJt_OetthfY,The Greenhouse Café,-36.88345100000001,174.7677022,"74 Epsom Avenue, Epsom, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJhbm1ohJHDW0Rwlk9UCWZy2c,Tupu'anga Coffee - Mt Eden,-36.8879226,174.760329,"597 Mount Eden Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJMeaN8dBHDW0RKpBI0ypdeMo,Friend & Whau Cafe,-36.8747,174.7637835,"Puhi Huia Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJf-HdEBpJDW0RrTiFsqJ9mog,Forbes homemade gourmet (Epsom),-36.884946,174.7750858,"51B Ranfurly Road, Epsom, Auckland",,,,"cafe,bakery,restaurant,food,store,point_of_interest,establishment",cafe
ChIJFwzAhFxJDW0RzuwhEIDv9sg,Steam Wand,-36.8849232,174.7754423,"237 Manukau Road, Epsom, Auckland",,,,"cafe,food,store,point_of_interest,establishment",cafe
ChIJOSL5q4FIDW0R5GBu0WANeJY,Beso Cafe and Kitchen,-36.8854183,174.7757462,"256 Manukau Road, Epsom, Auckland",,,,"cafe,restaurant,food,store,point_of_interest,establishment",cafe
ChIJvTwbHpBJDW0Ra-O4Jf4AhEc,Fugitoto Ice Cream,-36.880758,174.7754406,"5/177-179 Manukau Road, Epsom, Auckland",,,,"cafe,food,store,point_of_interest,establishment",cafe
ChIJey-uuLVHDW0RXezwU7_eSA4,L'Espresso Cafe,-36.87785590000001,174.7514487,"290 Dominion Road, Mount Albert, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ_Ued9LVHDW0Rn0jUfvQhtF0,Robert Harris Mt Eden,-36.87706900000001,174.7518215,"118 Valley Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ2RDuUF1JDW0R1Gbo37szugk,Flour Mill Cafe,-36.8924139,174.7741877,"409a Manukau Road, Epsom, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJu0yq6HhIDW0R2f7kYF1Cb0I,Alpers Cafe & Restaurant & Bar,-36.8754914,174.7752476,"16 Alpers Avenue, Epsom, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJY1jtu9pHDW0RpDGgixtrlgE,Rossa Cafe,-36.8703339,174.7638096,"14 Normanby Road, Mount Eden, Auckland",,,,"cafe,restaurant,food,point_of_interest,store,establishment",cafe
ChIJvwL1ahpHDW0R3FM_HmDtVCM,Holiday,-36.8702396,174.760731,"Unit 4/66 Mount Eden Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJRykJdQBJDW0R9Yp0S4QYztU,Morning Autumn,-36.8944384,174.774693,"2 Claude Road, Epsom, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ015EvbhHDW0RnipTRqbabwo,Fount Coffee Co,-36.8698446,174.7647765,"27 Normanby Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJD6juAshHDW0RuIdwzWCxV4I,Forage,-36.871544,174.75266,"90 Dominion Road, Mount Eden, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ9eBF90VJDW0RvPLaPcqj_mo,Joe's Garage Alexandra Park,-36.8927955,174.7792205,"223 Green Lane West, Epsom, Auckland",,,,"cafe,bar,restaurant,food,point_of_interest,establishment",cafe
ChIJm3bG2cFJDW0RwJfZnMzTfDs,Cheese On Toast New Market,-36.8732636,174.7776827,"89 Nuffield Street, Newmarket, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJLWI4jI1JDW0RkKCI1uP6S4w,Krispy Kreme Newmarket,-36.8725114,174.7768593,"Westfield Newmarket Level 1/Ground Floor/309 Broadway, Newmarket, Auckland",,,,"restaurant,bakery,cafe,food,point_of_interest,store,establishment",cafe
ChIJ94aLGxdJDW0Rwyw6tRlVGE0,The Coffee Club Westfield Newmarket,-36.8722768,174.7765897,"277 Broadway, Newmarket, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJQRMb-8tJDW0RD18oR0tqdc4,L'Americano Espresso Bar,-36.87217529999999,174.7767891,"S123 Level/1/309 Broadway, Newmarket, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJXW_3ZHdIDW0RH17CuCnnUAQ,Cova cafe,-36.8718096,174.7767318,"309 Broadway, Newmarket, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJi7_YaPNIDW0Rs2_l_UaJ9xA,Carfē,-36.88906679999999,174.7960619,"125 Green Lane East, Greenlane, Auckland",,,,"car_wash,cafe,point_of_interest,food,establishment",cafe
ChIJS1IdKV9IDW0Rmm50XGmh24U,Browns Eatery and Store,-36.880983,174.7989506,"409 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJIUbQKl9IDW0RtjPM5n1GDsw,The Deli,-36.8810303,174.7992389,"419 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJ0YPqFvRIDW0RWSUb_Y6hi_M,bp,-36.8878107,174.7984157,"93 Green Lane East, Remuera, Auckland",,,,"gas_station,atm,cafe,finance,car_wash,point_of_interest,food,establishment",cafe
ChIJnw9TWfJIDW0RGS5g7Cuq23g,bp,-36.8923247,174.7970857,"468/476 Great South Road, Greenlane, Auckland",,,,"gas_station,atm,cafe,finance,car_wash,point_of_interest,food,establishment",cafe
ChIJRTWSrF9IDW0R-nQXTZaBEn8,Tui's Nest Cafe,-36.8807638,174.7964423,"319 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJq-HTZShJDW0RvGNL2dqTgKM,Crispy eatery,-36.8808053,174.796923,"341 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJu_qPkHNJDW0RtUPp4P0f_X4,Three oh Three,-36.880662,174.7955534,"303 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJbXGzSFdJDW0RJg2kLhi_eRk,371 Remuera Road,-36.8808995,174.7979675,"371 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJnaorW-9JDW0RSAq_BNW-cj4,Hello God Cafe,-36.88061860000001,174.7949225,"279 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJ15MUmeJJDW0ReqFC5JlvZGg,The Garden Spot Eatery,-36.88053500000001,174.7974254,"354 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJ_x8M-HhJDW0R-6yX-fiQ3nI,Tosca Espresso Bar,-36.8810128,174.7987906,"405 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJV3m7KlVIDW0RGgKr1er0kyw,Casey Brown Bronze Sculptures,-36.8800547,174.7930771,"257c Remuera Road, Remuera, Auckland",,,,"cafe,clothing_store,doctor,health,food,point_of_interest,store,establishment",cafe
ChIJGVI6zi9JDW0RVn0R6YNLpeI,Little Social (Cafe & Catering),-36.8874862,174.8005816,"Level 1 Lobby/90 Green Lane East, Remuera, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJGVj7v_ZIDW0R4LW_A1lPl-8,Resus + Cafe,-36.88759599999999,174.8006103,"90 Green Lane East, Remuera, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJlXitIABJDW0Rhm1PKfUgrgw,Miracle Tree Coffee,-36.8889712,174.7983912,"ground floor building a/93 Ascot Avenue, Remuera, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJuZGelb5JDW0Rv5QLzB7nkJI,Pikuniku Cafe,-36.888499,174.7909634,"167 Great South Road, Greenlane, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJN3UAI4hIDW0Rj3fUE_6dneU,Hello Friends + Allies,-36.883189,174.785277,"93 Great South Road, Epsom, Auckland",,,,"cafe,restaurant,food,point_of_interest,establishment",cafe
ChIJZ8uRn2JIDW0Rg2qCWRc_bro,Market Road Kitchen,-36.8827197,174.7852331,"170 Great South Road, Greenlane, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ4fxoa_JIDW0Rpmyt5yYEG14,Scrummy's Lunch Bar,-36.8931663,174.7980862,"514 Great South Road, Greenlane, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJU_3j9FZJDW0RZ_tWttI7Hr0,Forbes Homemade Gourmet,-36.8822347,174.7845083,"75 Great South Road, Epsom, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ6zYPCwBJDW0RsN5BDMa9xZ4,Caravano Limited,-36.8714032,174.7992185,"168 Victoria Avenue, Remuera, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJC3YQBQBJDW0RUyCwb7dV4EM,Poppi cafe,-36.8739748,174.7837033,"122 Remuera Road, Remuera, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJrwHwJW1JDW0R1C2hHWz9kko,Beno Cafe,-36.87333469999999,174.8101382,"120 Upland Road, Remuera, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ1R6IdlpJDW0RxjMWtdKaQCE,Planet Espresso,-36.8938047,174.7805078,"214 Green Lane West, Epsom, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJARR--fNJDW0RJnhQy7R9Eu4,Snö,-36.8743915,174.780207,"G01/12 Saint Marks Road, Remuera, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJE3A66TdJDW0Rn8mUpo6xuvQ,Dear Deer Coffee Roasting Bar Ellerslie,-36.8974858,174.8093454,"Shop3/120 Main Highway, Ellerslie, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJ6ev4b-RIDW0R60ofTnsGIZY,Little Luscious Café,-36.8979466,174.8090656,"101 Main Highway, Ellerslie, Auckland",,,,"cafe,restaurant,point_of_interest,food,establishment",cafe
ChIJ-aWZRddJDW0R5cuztc-CUk0,Lucky 73 cafe,-36.8720753,174.779404,"1/73 Remuera Road, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJC2vaowxJDW0R4fNp7XtC68Y,Dunkin' Donuts,-36.8909318,174.8350761,"65 Lunn Avenue, Mount Wellington, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJay7wHQdJDW0RSYsk7XzRb9E,Remuera Golf Club,-36.88211179999999,174.8301551,"120 Abbotts Way, Remuera, Auckland",,,,"cafe,health,point_of_interest,store,food,establishment",cafe
ChIJd-45nwxJDW0Rbfq3J2f1eFM,Hollywood Bakery and Espresso,-36.89071669999999,174.8346353,"65 Lunn Avenue, Mount Wellington, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJa9Hq2gtJDW0RQGR0qhbac9I,bp,-36.88861099999999,174.831503,"110 Lunn Avenue, Mount Wellington, North",,,,"gas_station,atm,cafe,finance,car_wash,point_of_interest,food,establishment",cafe
ChIJO04teaVJDW0RTWUpYsn0RNw,Meadowbank Bakery,-36.8764226,174.8258512,"2 Saint Johns Road, Saint Johns, Meadowbank",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJB2So0QtJDW0RH6OFBHtgDRQ,Stonebake Cafe,-36.8881837,174.8309552,"213 Abbotts Way, Remuera, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJIT0txQtJDW0Rv9tB2_KsOdo,Wild Bean Cafe,-36.8884259,174.8313725,"110 Lunn Avenue, Mount Wellington, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJ_zOwBlFJDW0RgysqwNhXW0g,MELBA Lunn Ave,-36.88909559999999,174.8335793,"87 Lunn Avenue, Mount Wellington, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJnUitmXdJDW0RHIYVwpl-JUE,Daily Bread — Stonefields,-36.891,174.8327384,"86 Lunn Avenue, Mount Wellington, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJQdPzfyhJDW0RyR10GgpArE8,Kings Plant Barn Stonefields,-36.8910863,174.8327324,"86 Lunn Avenue, Mount Wellington, Auckland",,,,"cafe,park,point_of_interest,store,food,establishment",cafe
ChIJ7X5iPAxJDW0RyQbCzKhsuyY,Coffee 2 Go Lunchbar,-36.89194269999999,174.8315407,"172 Marua Road, Mount Wellington, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJMSPgNQ5JDW0RbzOC1f5nbAc,K & G cafe,-36.87575030000001,174.8281257,"Meadowbank, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJ6df9-A5JDW0R6UiwQVPD8g4,Marua Road Cafe,-36.8927136,174.8285857,"159 Marua Road, Mount Wellington, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJOf59NQBJDW0RdEP3LVBY2g4,Aariz Cafe,-36.89247450000001,174.8259515,"137 Marua Road, Mount Wellington, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJr8xAawRJDW0Rm-yCD6TEIi4,Bakery Lunch Bar,-36.8913249,174.8212436,"69 Marua Road, Ellerslie, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJTwBZFXFJDW0RHXzQBCdk-0M,Little Bamboo,-36.8727256,174.832235,"110 Saint Johns Road, Saint Johns, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJpeASYHhJDW0RU2Y1Y9G-Op4,Pompurin Cafe,-36.88527499999999,174.847779,"5/151 Morrin Road, Glen Innes, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJR2T9Qt5JDW0RqmFW2IgNXAw,Daily Brew,-36.869044,174.8237846,"139 Meadowbank Road, Meadowbank, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJq9oMboJJDW0RapbrcJRCeDI,Tasty Lunch Bar,-36.8849997,174.8499244,"46 Elizabeth Knox Place, Saint Johns, Auckland",,,,"cafe,bakery,food,point_of_interest,store,establishment",cafe
ChIJO1fhgPdJDW0RXuO-QUaVV4U,Huddle Cafe,-36.88181489999999,174.851169,"261 Morrin Road, Saint Johns, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJp7D-h4dJDW0RyBOOJ2aFvZ4,g.a.s. Glen Innes,-36.8776974,174.8565821,"115 Line Road, Glen Innes, Auckland",,,,"gas_station,convenience_store,cafe,point_of_interest,store,food,establishment",cafe
ChIJEQVoin9JDW0RXHVF5pdyIG4,Hannigan Lunch Bar,-36.8860431,174.854686,"17 Hannigan Drive, Panmure, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJYUlxO4dJDW0RsUr9SMbu9FE,McCafé,-36.8796588,174.8549797,"292 Apirana Avenue, Glen Innes, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJf8A1yrNJDW0RLNmR8WmL0V4,WAYFYNDERS CAFE,-36.8783369,174.8564355,"133 Line Road, Glen Innes, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJ9waeQT5JDW0R8ycoUam6lU8,Richberry Cafe ltd,-36.8782275,174.8557447,"39 Mayfair Place, Glen Innes, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJCYhiBblJDW0RbIptehJ4L9M,Starbucks Glen Innes,-36.8777291,174.8540932,"6/227 Apirana Avenue, Glen Innes, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJobeHHgBJDW0Rh7xXBsA3km4,Merchants Express,-36.87587399999999,174.8546247,"182 Apirana Avenue, Glen Innes, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJfd1pPz5JDW0RNPsTALd49i0,Blooming House Eatery,-36.8917937,174.8541036,"Unit 22/71 Jellicoe Road, Panmure, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJbfHIPNlJDW0REo1RpXiw-7k,coffeesand,-36.8928904,174.8534467,"NZ, 71 Jellicoe Road, Panmure, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJcS_u1yBKDW0R-zYNoYMrDsc,The Hillock cafe,-36.8693973,174.859363,"106 West Tamaki Road, Saint Heliers, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJC1C8iRRLDW0RIltxAbpTMkQ,Baker & co.,-36.8694791,174.874772,"235 West Tamaki Road, Wai O Taiki Bay, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJl3mjv_hKDW0R8NzR3EYL5MY,Delishimo,-36.8812277,174.899575,"1 Ara-Tai Road, Half Moon Bay, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJPSDyiClLDW0Ra8NsCtpviQg,Books N Bricks Cafe,-36.8681406,174.9040055,"83B Hattaway Avenue, Bucklands Beach, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJl9X52xhLDW0RF0XvqZKCbYA,The Cake Mixer,-36.8949973,174.9170706,"59 Juliet Avenue, Howick, Auckland",,,,"bakery,cafe,food,home_goods_store,point_of_interest,store,establishment",cafe
ChIJCXmI3BFLDW0RoctI13s1kZs,Gercel Limited,-36.8921601,174.9259382,"2A Mellons Bay Road, Howick, NZL, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ3whryrC1cm0R2VDerKZSS6g,Wakelin Bakery & Lunch Bar,-36.88263359999999,174.9970817,Beachlands,,,,"bakery,cafe,food,point_of_interest,store,establishment",cafe
ChIJzYJFupC1cm0RIGaBTP22bAU,Beachlands Cafe.,-36.88203289999999,174.9972805,"45 Wakelin Road, Beachlands",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJr6DIIPS1cm0RpTkMibGTv90,Coffee Collective,-36.8899673,174.9899828,"Pine Harbour Ferry Terminal, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJj_-_g5-1cm0R65eSJeLCcO4,2BEES Cafe,-36.8903345,175.01122,"129 Beachlands Road, Beachlands",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJuR3bR_y3cm0RSHEEnJ6o5g4,Beach Cafe Maraetai,-36.88153289999999,175.0458842,"249 Maraetai Drive, Maraetai",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ7y4XucC3cm0RZsK8ZqwJQAs,Beans on Beach,-36.8814789,175.0460229,"251 Maraetai Drive, Maraetai",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJV9Eq8vBqDW0RLRGtKvgEMeU,Swanson Station Cafe,-36.86600809999999,174.5762113,"760 Swanson Road, Swanson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJE_ucAQBrDW0R2_9CK3HJBZg,店,-36.8658357,174.5802361,"704 Swanson Road, Swanson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJL9pA0_NqDW0RPALMmFCSJlA,Cafe Redwoods,-36.8657951,174.5803833,"704-706 Swanson Road, Swanson, Waitakere",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJAasgKY1qDW0RcSySdR6vA8M,g.a.s. Swanson,-36.865674,174.585654,"654 Swanson Road, Swanson, Auckland",,,,"gas_station,cafe,convenience_store,food,point_of_interest,store,establishment",cafe
ChIJ3f6PaCVADW0RkfW4KedoT24,bp,-36.86367329999999,174.6150837,"223 Swanson Road, Henderson, Auckland",,,,"gas_station,atm,cafe,finance,food,point_of_interest,establishment",cafe
ChIJNxD11I9qDW0Rd9u0ykjFss4,Midway Lunch Bar,-36.8638708,174.5933787,"570 Swanson Road, Swanson, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJy5skzZxqDW0RmDNpCHI23pE,Cafe Korero,-36.8642077,174.6027882,"474 Swanson Road, Ranui, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJuwmo0UZADW0R_wjjbDLdeG8,PINS,-36.86028750000001,174.6307143,"199 Lincoln Road, Henderson, Auckland",,,,"bowling_alley,bar,cafe,food,point_of_interest,establishment",cafe
ChIJIfNt5UJADW0RjV1E_o-9OLQ,Kings Plant Barn Henderson,-36.8567694,174.6356211,"224 Universal Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJq09VnIlADW0RvxGdsakrliQ,The Servo Cafe,-36.84922470000001,174.6503974,"458 Old Te Atatu Road, Te Atatū Peninsula, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJU2XTTUBADW0R0mSAud1NctQ,Dunkin' Donuts,-36.8561558,174.6289979,"Lincoln North Shopping Centre, Parking lot B5/192 Universal Drive, Henderson, Auckland",,,,"bakery,cafe,food,point_of_interest,store,establishment",cafe
ChIJ_5ppgUhADW0RgtUUPfFITXM,Hollywood Bakery and Espresso,-36.8655132,174.6298394,"111 Lincoln Road, Henderson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJMaoE1mlADW0RcaW3U8Cll3Q,Layali Shisha Lounge,-36.8548725,174.6345618,"25A Paramount Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJIfNt5UJADW0RwPMQhPe355s,Kings Garden Cafe Henderson,-36.8566322,174.6356353,"224 Universal Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJjybSbUNADW0RTiVn339D_qo,Chipmunks Playland and Café Henderson,-36.85775759999999,174.6374354,"93 Central Park Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJV_yNG9dBDW0R__7aUyqfHxQ,Starbucks Lincoln Road,-36.856126,174.6295715,"Lincoln North Mall, B12/192 Universal Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJicJM3ZdBDW0RSsA9M5YCtGc,Epiphany Donuts Henderson,-36.8565227,174.6329399,"214 Universal Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJ2574uPhBDW0R-8C88HaIMvs,Haodee Coffee,-36.85510310000001,174.6315724,"unit 10/42 Paramount Drive, Henderson, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJhantwEBADW0RdD6_Jye8NYQ,Columbus Coffee Henderson Mitre 10 Mega,-36.85952769999999,174.6293773,"186 Lincoln Road, Henderson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJpYKKh2pADW0RXGm8DE34OdU,"The Coffee Club Lincoln Road, Henderson",-36.853977,174.6296,"288-290 Lincoln Road, Henderson, Auckland",,,,"cafe,food,point_of_interest,store,establishment",cafe
ChIJYTxrbkNADW0RmgVwpL0LuM8,Little Sister Café,-36.8575186,174.6369134,"91 Central Park Drive, Henderson, Auckland",,,,"cafe,restaurant,food,point_of_interest,establishment",cafe
ChIJ_y0HymtADW0RBbecMRzzPi0,On the Run Cafe,-36.8517037,174.6308454,"Henderson, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJb6eTfwBBDW0RSZOJvsddRJw,Kim's Cafe and Lunchbar,-36.8624143,174.6317719,"22D Te Pai Place, Henderson, Auckland",,,,"bakery,cafe,food,point_of_interest,store,establishment",cafe
ChIJB6I0X_BBDW0RogvdytkiETA,Birdie coffee & KORNZ GOLF,-36.8553028,174.6375701,"117A Central Park Drive, Henderson, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJAeJoWs1BDW0RaXmmS_J-foI,joey,-36.85512449999999,174.6376217,"121B Central Park Drive, Henderson, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJpX8F0EVADW0RUHrJ1xiATD8,Get Fed Lunch Bar,-36.86360430000001,174.6328276,"7 Waipareira Avenue, Henderson, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJz9IJe-pBDW0R70IwcqXyY2k,wildbean cafe,-36.8636012,174.6287327,"136 Lincoln Road, Henderson, Auckland",,,,"cafe,bakery,restaurant,point_of_interest,store,food,establishment",cafe
ChIJHRy3PA9BDW0RtF-tzxFwCxE,Caprice Cafe,-36.8635386,174.6336056,"4 Waipareira Avenue, Henderson, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJ5eOQCXFBDW0RaazDfepYclg,Café B,-36.8643318,174.6310752,"7P Moselle Avenue, Henderson, Auckland",,,,"cafe,point_of_interest,food,establishment",cafe
ChIJX4UZ1YVADW0Rgi-L6Ax5Dww,Brewed Awakening,-36.8498364,174.6497101,"448 Old Te Atatu Road, Te Atatū Peninsula, Auckland",,,,"cafe,point_of_interest,store,food,establishment",cafe
ChIJyUAeGoZADW0RZLKxynPAO9k,The Delicious Cafe and Catering,-36.844239,174.652168,"547 Te Atatu Road, Te Atatū Peninsula, Auckland",,,,"cafe,food,store,point_of_interest,establishment",cafe
ChIJbzPVF_FBDW0RvzJUcM9By8k,The Sugar Grill Cafe Te Atatu ALLPRESS COFFEE,-36.8431388,174.6518425,"2/571 Te Atatu Road, Te Atatū Peninsula, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
ChIJxYbqCjxHDW0R3cVcAt_WNUI,MatchBox - Anastasis Coffee Roasters,-36.86448939999999,174.7056396,"198 Point Chevalier Road, Point Chevalier, Auckland",,,,"cafe,food,point_of_interest,establishment",cafe
