place_id,name,lat,lng,address,types,source_query
ChIJYSSuqIFeDW0RUAqdJGLvAA8,Āwhitu Regional Park,-37.0916575,174.6522662,"Brook Road, Āwhitu","park,tourist_attraction,point_of_interest,establishment",park
ChIJ1QL4cyBdDW0RcU21rEmrs2A,Awhitu Environmental Camp,-37.1015887,174.6560049,"Regional Park Brook Road, Āwhitu","campground,park,lodging,point_of_interest,establishment",park
ChIJL8iQ5ElfDW0RGehL9xBV-lY,Āwhitu Presbyterian Camp,-37.1019784,174.6560365,"336 Hatton Road, Āwhitu","campground,park,lodging,point_of_interest,establishment",park
ChIJgZyA-UtfDW0RvhGJL0vdwOQ,Brooks Beach,-37.0955837,174.6575846,"320 Hatton Road, Āwhitu","park,point_of_interest,establishment",park
ChIJQ8v7JchfDW0RkBCT_X4qltU,Awhitu Regional Park lookout,-37.0991038,174.6537831,"WM23+9G, Āwhitu","park,point_of_interest,establishment",park
ChIJTemh4BVfDW0RD5QuEaMt02k,Peninsula Campground,-37.0936106,174.6553881,"WM44+H5, Āwhitu","campground,park,lodging,point_of_interest,establishment",park
ChIJ-2xVMiJfDW0RGW9tBij3dQU,Brook campground,-37.0937114,174.6529979,"WM43+G5, Āwhitu","campground,park,lodging,point_of_interest,establishment",park
ChIJOX9eY7xdDW0R5IcRfY3lagk,Kauritutahi Beach,-37.0909044,174.6534964,"Āwhitu Regional Park Brook Road, Āwhitu","park,point_of_interest,establishment",park
ChIJ9ZbEMHtUDW0Ryc_oIcD-FWQ,Karaka Community Event Centre @ Karaka Sports Park,-37.1014611,174.8789418,"372 Blackbridge Road, Karaka","park,restaurant,food,point_of_interest,establishment",park
ChIJs9aSylVTDW0R_uDv6yLa0J8,Fortland Park,-37.0991502,174.8768047,"6 Dyke Road, Karaka","park,cafe,food,point_of_interest,establishment",park
ChIJx5mzgHVUDW0RIaBJ8HtZycc,Karaka Recreational Reserve,-37.1009769,174.8799187,,"park,premise,point_of_interest,establishment",park
ChIJm4pP2_ZTDW0R009HejJ3qr0,Karaka Landing,-37.0853315,174.9071285,"370 Hingaia Road, Karaka","park,point_of_interest,establishment",park
ChIJvzkOj6xTDW0R_-ObfCIFc6o,Hingaia Reserve Freedom camping for SCV,-37.0854904,174.9076664,"370 Hingaia Road, Karaka","campground,park,lodging,point_of_interest,establishment",park
ChIJG_juLMdTDW0RTW2Fe-wiSd4,Bremner Esplanade Reserve,-37.0967329,174.9393789,Karaka,"park,point_of_interest,establishment",park
ChIJp6ksBDitcm0R20kdU8ufSp8,Auranga Dog Park,-37.098897,174.9409548,"213 Bremner Road, Karaka","park,point_of_interest,establishment",park
ChIJ54h4GrOscm0RoExaCowDvto,Parkhaven Reserve,-37.0900056,174.9418389,"80 Parkhaven Drive, Rosehill, Auckland","park,point_of_interest,establishment",park
ChIJa3GedK6scm0RyX2ZbSj9qmA,Slippery Creek Reserve,-37.0948459,174.9455796,Drury,"park,point_of_interest,establishment",park
ChIJIwiBdgCtcm0R41AW6iTyTRE,Samuel David Foote Memorial Domain,-37.1027953,174.9496291,"16 Cameron Place, Drury","park,point_of_interest,establishment",park
ChIJeQYiXlKrcm0RZsbsRJR1SvM,Ngakoroa Reserve,-37.1130957,174.9428107,Karaka,"park,point_of_interest,establishment",park
ChIJudPwPLGscm0RuCoorZ1REqo,Papakura South Cemetery,-37.0881816,174.9464071,"75 Gatland Road, Ōpaheke, Auckland","park,point_of_interest,establishment",park
ChIJn3fVWaascm0RZvIq1NfLwzE,Drury Domain,-37.10147010000001,174.9522961,"Drury Domain 214 Great South Road, Drury","park,point_of_interest,establishment",park
ChIJdQs9A6ascm0RjdI0_gWc6Ls,East Reserve,-37.0995808,174.9507837,"2 East Street, Drury","park,point_of_interest,establishment",park
ChIJe2ucVb-scm0RiQc5f8Ra-iQ,Opaheke Sports Park,-37.0852722,174.9537768,"165 Opaheke Road, Ōpaheke, Auckland","park,point_of_interest,establishment",park
ChIJG3C8U6ascm0RdNXpV_oug0A,Drury Domain,-37.1014224,174.9528164,Drury,"park,premise,point_of_interest,establishment",park
ChIJjTQfYgCtcm0R4zRY5rY-6rM,Kauri View Reserve,-37.0843852,174.9873202,"WX8P+6W, Ōpaheke, Auckland","park,point_of_interest,establishment",park
ChIJ69iBXBuvcm0R0RG_2i8_dhA,Pasley Park Landscape Co. (est.1984),-37.1015921,175.0961295,"2693 Hunua Road, Papakura, Hunua","park,general_contractor,food,point_of_interest,establishment",park
ChIJsaQZm1Kvcm0RA5Y2OeP2d04,Sweetgum Cottage & Garden,-37.0850695,175.0907252,"2495 Hunua Road, Hunua","park,point_of_interest,establishment",park
ChIJOzGljl1dDW0RLge6WOpFn-E,Grahams Beach,-37.05564099999999,174.6660263,"521 Grahams Beach Road, Manukau Heads","park,point_of_interest,establishment",park
ChIJBWYDBSpTDW0RAz8TlcvbXNg,Boat ramp,-37.0720222,174.9039831,"201 Oakland Road, Karaka","park,point_of_interest,establishment",park
ChIJhw7YS2tTDW0RGe4gOVxUAWM,Kokedama Bliss,-37.069884,174.9136415,"35 Island View Road, Karaka","park,point_of_interest,establishment",park
ChIJK5E5NABTDW0RErTWbv9IogU,A park at Capriana drive,-37.0672879,174.9131125,"81 Capriana Drive, Auckland","park,point_of_interest,establishment",park
ChIJJWASXcJTDW0Rq0xcLTyPKWA,Hingaia Park,-37.0781286,174.9147149,Karaka,"park,point_of_interest,establishment",park
ChIJX3tAC3RTDW0RLv682ahsM2Y,Kauri Point Reserve,-37.05767730000001,174.8868494,"15 Moor Park, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJmyZ8JixTDW0RAndhPhucR9s,Ray Small Park,-37.0674476,174.9348312,"Elliot Street, Pahurehure, Auckland","park,point_of_interest,establishment",park
ChIJbaf77cZTDW0RAqQ9SgISAEY,Hinau Reserve,-37.0745894,174.9250516,Karaka,"park,point_of_interest,establishment",park
ChIJab5gbWtTDW0R_AYJ82fO5o8,Anchorage Drive Reserve,-37.0764124,174.9234145,Karaka,"park,point_of_interest,establishment",park
ChIJ9zfr2mNTDW0RoLtn6sQ-e30,Karaka Lakes Reserve,-37.0776707,174.9228036,"1 Anchorage Drive, Karaka","park,point_of_interest,establishment",park
ChIJ1ffMWIVTDW0RvmT_iCtkELM,Garden Express NZ,-37.0709917,174.9204644,"85 Pararekau Road, Karaka","park,general_contractor,food,point_of_interest,store,establishment",park
ChIJDxQB6QtTDW0R6Zdlrus11b4,Thornton Reserve,-37.0788958,174.9244289,Karaka,"park,point_of_interest,establishment",park
ChIJXXhcI82scm0RFkpZqXLM-KA,Kirks Bush,-37.07390360000001,174.9411355,"Great South Road, Rosehill, Auckland","park,point_of_interest,establishment",park
ChIJrwaWNXxTDW0RmfbTHJ0O5Qs,Pahurehure Esplanade Path,-37.0630641,174.9330621,7 Wharf Street,"park,point_of_interest,establishment",park
ChIJP_MIoTVTDW0R8pBhrihiSfA,Marybeth Reserve,-37.0808561,174.93732,"Rosehill, Auckland","park,point_of_interest,establishment",park
ChIJGwimDWBTDW0Rv0F4DPAHVh0,Bayvista Drive Reserve,-37.08237179999999,174.9197144,Karaka,"park,point_of_interest,establishment",park
ChIJNaIVoi6tcm0Rq001KfqeFpo,Chisholm Corner,-37.0709653,174.9433687,"312 Great South Road, Ōpaheke, Auckland","park,point_of_interest,establishment",park
ChIJX2iF7Futcm0Roivg-wlqUiw,Willis Bush Reserve,-37.0690491,174.9430264,"345r Great South Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJD57ZHipTDW0ReCT5FrGhwEE,Prince Edward Park,-37.0616478,174.934994,"Papakura, Auckland","park,point_of_interest,establishment",park
ChIJZRqm-ZVTDW0R7hojjRb-dcs,Hingaia Esplanade,-37.0630937,174.9164068,"Karaka Harbourside, Karaka","park,point_of_interest,establishment",park
ChIJAy3r69dSDW0RCpmTY-aXRK4,Youngs Park,-37.0595218,174.9308594,"Cliff Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJLVtAslZTDW0RHXgVSa_zlTs,Gills Ave Park,-37.05998820000001,174.9370331,"2E Wood Street, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJV_Sll5lODW0R1RyveHBjh3U,Central Park,-37.06630909999999,174.9454438,"Great South Road, Papakura, Auckland","park,tourist_attraction,point_of_interest,establishment",park
ChIJ-7cCs2etcm0RvZtir9xl2Ts,Papakura Town Square,-37.0622607,174.9421395,"1 Broadway, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJiav9UABTDW0R3vwEyxHjVcY,Ernie Clark Reserve,-37.059236,174.9375702,"57 Gills Avenue, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJ3Sev3zJTDW0R8TIqj7mQC58,Southern Park,-37.0740906,174.9391552,Pahurehure,"park,premise,point_of_interest,establishment",park
ChIJ0b0vO-6scm0RD8ctmKr3R4g,Mulch Blowers,-37.0774053,174.960686,"75 Boundary Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJv4h_G92scm0RKQ0t2iJcwMU,Te Koiwi Park,-37.0708566,174.9601155,"29R Hunua Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJBzW_ZwCtcm0R4grSm6Y9pag,Bo-Be Reserve,-37.0762698,174.9556054,"57 Boundary Road, Ōpaheke, Auckland","park,point_of_interest,establishment",park
ChIJeSnRNfGtcm0Roesaphl7E1M,Skate and bike track,-37.0695071,174.9669754,"163 Dominion Road, Red Hill, Auckland","park,point_of_interest,establishment",park
ChIJe8iKMVOtcm0RVT9y1bEOmFM,Smiths Reserve,-37.0688025,174.955332,"18-20 Smiths Avenue, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJ2xuINGCtcm0RCZsuRdk3NNQ,Walker’s Bush,-37.0765598,174.9695155,"76B Hunua Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJc7Ij4eOscm0RCv3XxGVGSNg,Keri Downs Park,-37.066492,174.9664586,"200r Dominion Road, Red Hill, Auckland","park,point_of_interest,establishment",park
ChIJBW4ws_2scm0Roh7ML5LrtI0,Children's Forest,-37.0651964,174.9748119,"Settlement Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJiZDANfmscm0RhTqRDev50e8,Margans Bush,-37.06946979999999,174.9778677,"Red Hill, Auckland","park,point_of_interest,establishment",park
ChIJI6MozCGtcm0ROLF_VcVgR7k,Rollerson Park Community Garden,-37.05905339999999,174.9602476,"44R Rollerson Street, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJLaIIVNascm0RGt_A1T4Z7MI,Massey Park,-37.06374759999999,174.9476125,"Papakura, Auckland","park,point_of_interest,establishment",park
ChIJ-UeM9_iscm0R9r1KtN980ss,Redhill Scenic Reserve,-37.0711731,174.9793618,"Red Hill, Auckland","park,point_of_interest,establishment",park
ChIJ-drD8jatcm0RTKP3ylHW-HY,Stellar Glamping,-37.0680997,174.9813839,"NZ, 96 Red Hill Road, Papakura, Auckland","campground,park,lodging,point_of_interest,establishment",park
ChIJ-fz9Jyatcm0RhDkEsjy_qXQ,Herkts Bush,-37.0581843,174.9505608,"Papakura, Auckland","park,point_of_interest,establishment",park
ChIJO7ne9retcm0RKtKew_dOc1A,Elsie Morton Reserve,-37.05740939999999,174.9697395,"Papakura, Auckland","park,point_of_interest,establishment",park
ChIJa6ORpT6tcm0RyAxu2zJEr6c,Kai-pāwhara / Kirikiri Reserve,-37.05881819999999,174.9729885,"Papakura, Auckland","park,point_of_interest,establishment",park
ChIJPTnhCACvcm0RXhrR1r5-Dcs,Hunua Domain,-37.0690855,175.069684,"Falls Road, Hunua","park,point_of_interest,establishment",park
ChIJj0Ncr3evcm0RIAidJGLvAA8,Hunua Falls Reserve,-37.0675468,175.0949402,Hunua,"park,point_of_interest,establishment",park
ChIJR4_eCp-vcm0RhPBB1CNn008,Hunua Falls Camp,-37.0642102,175.087063,"203 Falls Road, Hunua","campground,park,lodging,point_of_interest,establishment",park
ChIJh-k-AH2jcm0RuHALXXxmMK4,Hunua Ranges Regional Park,-37.066771,175.0896316,"203 Falls Road, Hunua","park,tourist_attraction,point_of_interest,establishment",park
ChIJnR2hFX6vcm0RyJC2IhhrjyY,Cossey-Massey-Loop-Track,-37.07211789999999,175.1053124,Hunua,"park,point_of_interest,establishment",park
ChIJI7kR2j5mDW0R_6hAumtxjyk,Whatipu Lodge and Campground,-37.0395275,174.5062372,"Whatipu Road, Huia, Auckland","campground,park,lodging,point_of_interest,establishment",park
ChIJ3T8fj8xlDW0RgtFCsgjZYoI,Whatipu Beach,-37.0450075,174.5068561,"Whatipu Road, Huia, Auckland","park,point_of_interest,establishment",park
ChIJH-1gdsplDW0R7OnIUR-WQkY,Gibbons Track First Lookout Point,-37.037992,174.501394,"Huia, Auckland","park,point_of_interest,establishment",park
ChIJEeHJ5splDW0RyKPh4d3nEzI,Whatipu Caves Track,-37.0395182,174.5068926,"Huia, Auckland","tourist_attraction,park,point_of_interest,establishment",park
ChIJB5HHvtJlDW0RuMaL3q5uqnI,Omanawanui Track,-37.0410681,174.5128005,"Huia, Auckland","tourist_attraction,park,point_of_interest,establishment",park
ChIJwVIZ1LllDW0RxAAFxJDM3xA,Gibbons Track Second Lookout,-37.030478,174.498314,"Huia, Auckland","park,point_of_interest,establishment",park
ChIJHd_j8WhlDW0RoV4f7jnXlOI,Puriri Ridge trig platform,-37.035304,174.5187942,"XG79+VG, Huia, Auckland","park,point_of_interest,establishment",park
ChIJhdP8egBnDW0RRK56fwL2_yg,Pūngāwerewere Cove,-37.0435279,174.5724102,"17 Dodd Road, Manukau Heads","park,point_of_interest,establishment",park
ChIJ92fObqRnDW0RjBoaWuhAsgQ,Wattle Bay,-37.0461801,174.5833649,"18 Dodd Road, Manukau Heads","park,point_of_interest,establishment",park
ChIJ02nffKxnDW0RFB8JOgg9DNk,Coulthard Reserve,-37.0466096,174.5841087,Manukau Heads,"park,point_of_interest,establishment",park
ChIJMUQdh4FdDW0RbjtRFyC9o8I,Orua Bay Beach Motor Camp,-37.0488583,174.6111368,"294 Orua Bay Road, Manukau Heads","campground,park,lodging,point_of_interest,establishment",park
ChIJtzY7Q5ZnDW0RAZxyDMdEqE8,Orpheus Rock,-37.0455333,174.5992856,"Orpheus Road, Manukau Heads","park,point_of_interest,establishment",park
ChIJITrjr6FdDW0R_0g3tARzeEM,Orua Bay Beach,-37.0487343,174.6083291,Manukau Heads,"park,point_of_interest,establishment",park
ChIJTXX0XuZdDW0Rq3zZol1KMf0,Orua bay park,-37.0493835,174.6089805,Manukau Heads,"park,point_of_interest,establishment",park
ChIJvw71EwBTDW0RXsj9bvOxA1o,Honey Park,-37.0455255,174.8627205,"6R Honey Place, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ5_0wSgBTDW0RGmuYDQxLM6Q,Waimai Avenue Reserve,-37.0469602,174.8631711,"2 Waimai Avenue, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJB_MqWQBTDW0Rm5t5WqFaeiY,Waimai Road Beach Acess,-37.04612520000001,174.8573604,"60 Waimai Avenue, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ52RvKQBTDW0RdrTXtNVKhy8,Settlers Cove Reserve,-37.0428107,174.8643727,"485 Weymouth Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ1wpFFQBTDW0Res2PcsCnfHA,McLeod Road Beach Acess,-37.0481678,174.8574815,"2 Domain Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJb4SgRwBTDW0RQel2tvwixmM,Gibbons Road Beach Acess,-37.04405749999999,174.8572659,"38 Gibbons Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ9fjHJ9tTDW0Rs0zNeH9bcAY,Laurie Gibbons Memorial Park,-37.04332309999999,174.8576741,"Unnamed Road, Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJWajRfUpTDW0RnKaXN5v_J5M,Weymouth Beach Access,-37.04930239999999,174.8578989,"36 McInnes Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJo0e2nylSDW0RfXK_RM11s_g,Keith Park,-37.0511707,174.8603939,"18 Roys Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJJ_-GQwBTDW0RhqAgaWsSlzs,Beihlers Road Foreshore,-37.0507452,174.8657876,"23 Hazards Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJT1HyBHtTDW0RlLV7bf8hSjk,Pitt Avenue Foreshore,-37.0406938,174.8581577,"Unnamed Road, Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJJ-yKfQBTDW0R-y6lyicayNo,Weymouth Park,-37.0406483,174.8662546,"454R Weymouth Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJO0ZdyixTDW0RzHJvBCSrwDw,Waimahia Park,-37.0451948,174.8713411,"69 Waimahia Avenue, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ73lvZ0FTDW0Re93tURTtpk8,Becker Drive Reserve,-37.0410766,174.8695824,"Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJH1wJ7iBSDW0RWUg-qn0Sh88,Blackgate Reserve,-37.0381203,174.8627195,"140R Palmers Road, Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJF5uilb5TDW0RWaaI7zbbSsQ,Taiaapure Street Reserve,-37.0386794,174.8709474,"15 Taiaapure Street, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ5eQKHzJTDW0RQBd9Fq5QhuM,Heron Point Reserve,-37.0410646,174.8744354,"Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJY_FXKBZSDW0RczQanaI93gs,Leaver Park,-37.0366033,174.8703928,"3 Leaver Place, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJR4ofL5BTDW0Rzmogkl_5_zY,Mahia Road Reserve,-37.03643,174.8723623,"359 Mahia Road, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJzVcBKABTDW0Rsgd1JJC7RPg,Clendon Community Centre Reserve,-37.03282349999999,174.8663934,"17R Palmers Road, Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJuztpKwlTDW0R7qgUrqMq-Lo,Roscommon Road Corner Reserve,-37.033589,174.870054,"504 Roscommon Road, Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJRXg9GABTDW0R4bbznkw51WM,Glenveagh Park Drive Reserve,-37.0355733,174.8737668,"9 Loughinisland Place, Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJ8Tee7TNTDW0RcY3bvYh1ECk,Manga-pākau / Glenveagh Park Drive Reserve,-37.0344523,174.8729215,"Weymouth, Auckland","park,point_of_interest,establishment",park
ChIJJXLN-RtSDW0RUK8gKVMAImQ,Volta Place Reserve,-37.030355,174.8621763,"Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJ796428hTDW0RAfjImbxIDE4,Sykes Road Foreshore,-37.0417719,174.8816284,"151 Sykes Road, Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJ2T7NfixTDW0RGCFVm3UcvLU,Roscommon Park (Tamwoth Close Reserve),-37.03083849999999,174.8693199,"474 Roscommon Road, Clendon Park, Auckland","park,point_of_interest,establishment",park
ChIJYxci9NlTDW0RCBXjMwyf2_Q,Saint Annes Foreshore,-37.0538031,174.8798779,"Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJqyO_x0hSDW0RNgImZhqs4bo,Wattle Downs Esplanade Reserve,-37.0493364,174.8821085,"Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJy8Ab9EdSDW0REv3WJpWUsDg,Recreation Reserve,-37.0465137,174.8771507,Wattle Downs,"park,premise,point_of_interest,establishment",park
ChIJYdoN5IpSDW0RKIV9eN8iqfg,Beautification Trust,-37.03630959999999,174.9007941,"38 Holmes Road, Manurewa, Auckland","park,general_contractor,point_of_interest,establishment",park
ChIJ40Cd7FhSDW0R_PmmcObYTV0,Tington Park,-37.045093,174.8968281,"11r Glenross Drive, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJS4GG-QdTDW0RM5lGm48h-Hk,Glenross Drive Foreshore,-37.0468061,174.8982559,"58 Glenross Drive, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJybhiqF5SDW0RTY86ERtjlrM,Tington Wetlands Reserve,-37.0429158,174.8933785,"Wattle Farm Road, Wattle Downs, Auckland","tourist_attraction,park,point_of_interest,establishment",park
ChIJE6mwPgBTDW0RR1Gdp-cZwcA,Glenross Drive Beach,-37.0496678,174.8948461,"Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJJyPeWQBTDW0R4U7DFQqQXS0,Te Wai-Tuarua Reserve,-37.0441308,174.9009798,"Waituarua Drive, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJeTW_PgBTDW0RwyQQS5gDpQ0,Tuawha Wetland,-37.0434034,174.9008471,"30 Lady McKenzie Mews, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJccB51NBTDW0RsYvSci3ugm4,Carnoustie Drive Foreshore,-37.0507527,174.8911839,"110 Carnoustie Drive, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJBZKUM1xSDW0RrgT0lX4XBWA,Wattle Farm Ponds Reserve,-37.0401978,174.8931375,"50 Wattle Farm Road, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJoW7pwfJTDW0Rzt79Cg6ioRk,Waiata Shores Esplanade Reserve,-37.0416481,174.9003561,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJXz_dIwNTDW0RLubnH3o5D4U,Bluewater Place Foreshore,-37.0433308,174.8880727,"10 Seaward Place, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJIT3k51xSDW0R3SzDzzUhyEk,Volante Park,-37.0408258,174.8894199,"Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJbxFiawBTDW0RY3G5xT0PW1Q,Te Tai-e-uru Reserve,-37.04154509999999,174.9023461,"112 Te Napi Drive, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJR5eMs7hTDW0Ra1kMjijwo9E,Frangipani Avenue Reserve,-37.03965280000001,174.9009287,"36 Frangipani Avenue, Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJUaF5qVVTDW0RcqgWxgR6nrQ,Wattle Downs South Path,-37.05310289999999,174.8900855,"Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJBf6z_DZTDW0RoF0wnR15pXE,Innismara Park,-37.0381988,174.8913728,"9 Innismara Avenue, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJFQ1EaDpTDW0RMeoHE_4wgYQ,Waiata Shores Esplanade Path,-37.0396718,174.902386,"88 Te Napi Drive, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJlb-9iQdTDW0RCY06AVlqiX8,Holmes Road Reserve,-37.0380641,174.9011324,"49B Holmes Road, Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJHeYua2ZTDW0ReiahYb6M_FQ,Esplanade Reserve,-37.03667939999999,174.8930069,"117 Mahia Road, Wattle Downs, Auckland","park,point_of_interest,establishment",park
ChIJl0aHcrtTDW0RAJTdRRn6pJk,Conifer Grove Esplanade Reserve,-37.0505265,174.9055467,"Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJwcUYs65TDW0RAtGK8ZPb-dI,Pepene Reserve,-37.04032029999999,174.9050526,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJDxB6aX9TDW0Rta09-ATUHb0,Taurus Wetlands,-37.0382475,174.903945,"58 Te Napi Drive, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJSeieV0pTDW0RAH19fBJibWs,Ngānui Reserve,-37.0390656,174.9052057,"7 Orford Lane, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJCdXQBfJSDW0R-LPUmXbqBic,Brylee Drive Reserve,-37.0430911,174.9090078,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJx89XW2ZSDW0RTETLcBgM66A,Leabank Park,-37.03413879999999,174.8905854,"Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJv9drTO5SDW0RqET8Dh_yG3Y,Bacardi Reserve,-37.0462146,174.9105902,"Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJkeofrmZSDW0R8AOdJGLvAA8,Te Autō / The Dale,-37.0333234,174.8927466,"87 Coxhead Road, Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJyQLPmmtTDW0RKd9wSGtP_JQ,Papatakaro Reserve,-37.0376098,174.9071876,"Pepene Avenue, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJr-L4oadTDW0RqpKB-kf1MTc,Tuatahi Wetlands,-37.0361817,174.9056928,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJ5zxG_GlSDW0RaW7POKhHCek,Recreation Reserve,-37.0367446,174.8834384,"Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJmUaagOVSDW0RCycIfKoZ7Mo,Evanda Link Reserve,-37.0492045,174.9117151,"Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJD9DIFOxSDW0RmQi9ZLlkpR8,Balgowan Reserve,-37.04251190000001,174.9131086,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJF8K8K-9SDW0RkTp23GSi_k4,Conifer Grove Reserve,-37.0468231,174.913893,"75 Walter Strevens Drive, Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJu_iTNulSDW0R46BPY7-BfIY,Kindergarten Reserve,-37.0455254,174.914508,"Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJ2R4KIh1TDW0RrcFaodQbJrU,Challen Reserve,-37.03990530000001,174.9133259,"Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJJ5ZdEYlSDW0Ru2CiKABgJJk,Beaumonts Park,-37.0308483,174.9018956,"Beaumonts Way, Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJlZ3H9dRTDW0RXg7bRpd_ez0,Ferguson Street Reserve Manurewa,-37.0326104,174.9088787,"77 Ferguson Street, Manurewa East, Auckland","park,point_of_interest,establishment",park
ChIJA0cHkbtTDW0RPFioJzUWa3o,kingdarcylawns,-37.0283889,174.8918646,"19 Buller Crescent, Manurewa, Auckland","park,point_of_interest,establishment",park
ChIJ8eOPSOpSDW0RsaX80VV4tbA,St Aidans Reserve,-37.0425454,174.9171929,Takanini,"park,premise,point_of_interest,establishment",park
ChIJpXcTNvtTDW0RXCdXn5AS8Mg,Kauri Heart Park,-37.043084,174.9287693,"56 Kauri Heart Avenue, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJr2DBeFtTDW0RXLHRTGC5ri0,Kauri Drive Reserve,-37.0466693,174.9322604,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJF4tg_MBSDW0RDl9snXRvwUU,Takanini Reserve,-37.0413415,174.9224036,"24 Taka Street, Takanini, Auckland","park,point_of_interest,establishment",park
ChIJk3axT5VTDW0RRv15d_QeQ8Y,Clarice Reserve,-37.0382685,174.9285593,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJiWayy-lSDW0RVijHBJysEvI,Waiari Reserve,-37.0465566,174.9181812,"52 Kindergarten Drive, Conifer Grove, Auckland","park,point_of_interest,establishment",park
ChIJiyYCNZpTDW0Ru6INwbDlfaE,Manuroa Reserve,-37.0375599,174.9260491,"Takanini, Auckland","park,point_of_interest,establishment",park
ChIJ6zegINFSDW0R7keV1T326aU,Wellington Park,-37.05432080000001,174.9323313,"Great South Road, Papakura, Auckland","park,point_of_interest,establishment",park
ChIJCwjkT2xTDW0R5lPkCxko8NI,Bruce Pulman Motorhome parking and gray water depot,-37.04534220000001,174.9395532,"4693518, Takanini, Auckland","campground,lodging,park,point_of_interest,establishment",park
ChIJAQAASepSDW0RRvSo-a_WHVU,Saint Aidans Reserve,-37.04260479999999,174.9172012,"St Aidans Reserve, Takanini, Auckland","park,point_of_interest,establishment",park
