place_id,name,lat,lng,address,types,source_query
ChIJoawHIJ5JDW0RIjX17jBCeOQ,Two Double Five,-36.870302,174.7770446,"255 Broadway, Newmarket, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJo9sirV9IDW0RwaWNhEDNfJQ,REMUERA MALL,-36.8808353,174.796406,"319 Remuera Road, Remuera, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Stoneridge on Lunn,-36.8891912,174.8327551,"87-101 Lunn Avenue, Mount Wellington, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJvyAh46RJDW0R0BHIsn7Xvy8,Meadowbank Shopping Centre,-36.87607680000001,174.8283131,"35 Saint Johns Road, Saint Johns, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJt-TM-nZJDW0R2eSq_zrzE-M,Bargainz,-36.8748533,174.8311607,"Pyatt Crescent, Saint Johns, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,Stonefields Market,-36.8871256,174.8446595,"30 Stonefields Avenue, Stonefields, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ0aeDjelJDW0R8fZATlw5y74,Cheap box hair braids Auckland,-36.88298020000001,174.8579864,"16 Tippett Street, Point England, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJwSO2AyNLDW0R9O1q1DNvq7o,Primax Marketing Ltd,-36.8919255,174.8663921,"111 Dunkirk Road, Panmure, Auckland","shopping_mall,finance,point_of_interest,establishment",shopping_mall
ChIJRWn1EQBJDW0RmLGTGCxwOi4,Glen Innis Town Center,-36.87479859999999,174.8538468,"Apirana Avenue, Glen Innes, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ04jFZFS1cm0RjCaU6uIWLeo,Pohutukawa Coast Shopping Centre,-36.8895474,175.0108197,"129 Beachlands Road, Beachlands","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJNY3dqEFADW0RTxn_5aUDGYw,Lincoln North Centre,-36.8561845,174.6288878,"Lincoln Road, Henderson, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJk70hb-dBDW0RR3em_5UqYxU,Refill Nation,-36.8432341,174.6519829,"571 Te Atatu Road, Te Atatū Peninsula, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJZc--a-VHDW0RfNekg8bB7Ks,Sky World Indoor Entertainment,-36.8517566,174.7637517,"291-297 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJsRdro_5HDW0RpFmy0CRiKRE,Britomart,-36.8442592,174.770116,"3 Maritime Building 130 Quay Street, 1150 Shortland Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJUR_iTOVHDW0RLgLAn5Pw3XU,Atrium on Elliott Shopping Centre,-36.84971,174.763715,"21-25 Elliott Street, Auckland Central, Auckland","shopping_mall,point_of_interest,food,establishment",shopping_mall
ChIJDx2wMPpHDW0RzvQ3Bvk3RHw,DFS Auckland,-36.8446421,174.7657516,"22 Customs Street West, Auckland City, Auckland","department_store,travel_agency,shopping_mall,clothing_store,jewelry_store,point_of_interest,store,establishment",shopping_mall
ChIJX7VTB-lHDW0RjAVWQFOKe4Q,St Kevins Arcade,-36.857694,174.7601386,"183 Karangahape Road, CBD, Auckland","shopping_mall,restaurant,point_of_interest,food,establishment",shopping_mall
ChIJjVz2neVHDW0RvvmjoI-mC3w,Queens Court,-36.8528527,174.7638726,"368 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,food,establishment",shopping_mall
ChIJOTBTM-VHDW0RllMMI1xsogo,100HEALTH,-36.85018599999999,174.7646518,"Mid City Shop 9/233-237 Queen Street, Auckland Central, Auckland","shopping_mall,health,point_of_interest,establishment",shopping_mall
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,NZH 康尔佳保健品连锁,-36.8500222,174.7659851,"Shop 2/10 Lorne Street, Auckland Central, Auckland","shopping_mall,point_of_interest,store,establishment",shopping_mall
